Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
976,976,5/8/2014 13:56,595,5/8/2014 9:56,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter26-B13h55m12s08may2014-Channel1-20140508_135647.csv                ,26,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.12267-0.0-0.03333-0.23467-0.0-0.09867-0.192-0.08667-0.232-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18234.375,17625,0.17,17625,18093.75,609.375,0,0,18019.30147,162.4295043,18093.75,17929.6875,0.033986928,1.034574468,0.974093264,18046.875,17671.875,18093.75,93.75,0,0,0,0,0.0328125,0,0,0,3009.588068,15580.6108,29744.31818,-12571.02273,-2.366101695,2,1,0,2,1,0,0,1,1,0,0,1,22.22222222,66.66666667,11.11111111,2,0.022,0.022,1,0.022,0,0.022,11.76470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,977,5/8/2014 13:56,935,5/8/2014 9:56,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter27-B13h55m12s08may2014-Channel1-20140508_135655.csv                ,27,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.08-0.0-0.03067-0.28533-0.0-0.10667-0.136-0.14-0.22133-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18234.375,17812.5,0.151,17953.125,18046.875,421.875,0,0,18046.875,124.0195927,18046.875,18023.4375,0.023407022,1.023684211,0.994805195,17953.125,18140.625,17906.25,187.5,0,0,0,0,0.0421875,0,0,0,603.6931818,10049.71591,12428.97727,-9446.022727,-1.315789474,0,0,1,2,1,0,2,1,0,0,0,0,42.85714286,57.14285714,0,3,0.073,0.023,3.173913043,0.048,0.035355339,0.048,19.86754967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,978,5/8/2014 13:56,751,5/8/2014 9:56,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter28-B13h55m12s08may2014-Channel1-20140508_135658.csv                ,28,AutoEvent2          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.06533-0.0-0.024-0.24267-0.0-0.08-0.18933-0.06933-0.32933-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18515.625,17812.5,0.171,18515.625,17953.125,703.125,0,0,18082.72059,222.0568072,18046.875,18164.0625,0.038709677,1.039473684,1.031331593,18000,18093.75,18046.875,140.625,0,0,0,0,0.0515625,0,0,0,-3542.258523,14941.40625,15198.86364,-21124.18831,-0.71950048,0,0,1,0,0,1,2,2,0,1,0,1,33.33333333,55.55555556,11.11111111,4,0.065,0.02,3.25,0.035333333,0.025696952,0.021,23.39181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,979,5/8/2014 13:57,182,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter29-B13h55m12s08may2014-Channel1-20140508_135700.csv                ,29,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.06133-0.0-0.03733-0.26533-0.0-0.11333-0.12133-0.12533-0.276-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17859.375,0.169,18140.625,17953.125,421.875,0,0,18057.90441,118.9662794,18046.875,18070.3125,0.023346304,1.023622047,1.010443864,18046.875,18140.625,18000,140.625,0,0,0,0,0.0421875,0,0,0,-1251.775568,10733.30966,10836.03896,-15980.11364,-0.678095238,0,0,1,1,0,0,2,2,0,0,0,0,57.14285714,42.85714286,0,4,0.064,0.01,6.4,0.035333333,0.027153882,0.032,23.66863905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,980,5/8/2014 13:57,922,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter30-B13h55m12s08may2014-Channel1-20140508_135702.csv                ,30,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.076-0.0-0.012-0.31333-0.0-0.08933-0.104-0.14267-0.26267-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18375,17812.5,0.192,17859.375,18328.125,562.5,0,0,18061.67763,180.2319412,18000,18093.75,0.031088083,1.031578947,0.974424552,17906.25,18046.875,18375,351.5625,0,0,0,0,0.09375,0,0,0,2696.233165,12844.59175,17483.42803,-15222.53788,-1.148522551,2,1,0,2,1,0,3,2,1,0,1,0,54.54545455,36.36363636,9.090909091,5,0.065,0.02,3.25,0.04,0.01933908,0.0375,26.04166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,981,5/8/2014 13:57,759,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter31-B13h55m12s08may2014-Channel1-20140508_135705.csv                ,31,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.076-0.0-0.02267-0.29333-0.0-0.07867-0.09067-0.19067-0.248-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18421.875,17859.375,0.16,17953.125,18421.875,562.5,0,0,18058.59375,137.464484,18046.875,18140.625,0.031007752,1.031496063,0.974554707,18046.875,17859.375,18046.875,152.34375,0,0,0,0,0.075,0,0,0,2765.151515,10662.87879,14387.17532,-9872.159091,-1.457348407,2,1,0,0,0,1,3,2,0,0,0,0,57.14285714,42.85714286,0,5,0.053,0.011,4.818181818,0.03175,0.017153717,0.0315,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,982,5/8/2014 13:57,703,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter32-B13h55m12s08may2014-Channel1-20140508_135712.csv                ,32,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.056-0.0-0.01867-0.30267-0.0-0.08-0.128-0.14933-0.26533-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17765.625,0.183,18093.75,17765.625,515.625,0,0,17991.72794,172.4172596,18046.875,18023.4375,0.028608583,1.029023747,1.018469657,18187.5,17765.625,18046.875,281.25,0,0,0,0,0.0890625,0,0,0,-941.0511364,14683.94886,21988.63636,-15625,-1.407272727,2,1,0,2,1,0,2,1,0,0,0,0,25,75,0,3,0.107,0.044,2.431818182,0.0755,0.044547727,0.0755,16.39344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,983,5/8/2014 13:57,573,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter33-B13h55m12s08may2014-Channel1-20140508_135715.csv                ,33,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.04933-0.0-0.01867-0.27467-0.0-0.096-0.10533-0.192-0.264-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18234.375,17671.875,0.16,17671.875,17906.25,562.5,0,0,18017.57813,169.3349238,18070.3125,17953.125,0.031331593,1.031830239,0.986910995,18000,18187.5,18093.75,257.8125,0,0,0,0,0.0375,0,0,0,1335.227273,12755.68182,17613.63636,-12236.2013,-1.43946932,2,1,0,0,0,1,3,2,0,0,0,0,37.5,62.5,0,5,0.085,0.011,7.727272727,0.0345,0.034961884,0.021,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,984,5/8/2014 13:57,946,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter34-B13h55m12s08may2014-Channel1-20140508_135723.csv                ,34,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.07467-0.0-0.03333-0.268-0.0-0.09467-0.116-0.16533-0.248-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17812.5,0.16,18187.5,18234.375,468.75,0,0,18084.96094,158.9320591,18117.1875,18046.875,0.025974026,1.026315789,0.997429306,17812.5,17953.125,18187.5,281.25,0,0,0,0,0.0515625,0,0,0,42.61363636,9701.704545,12180.39773,-10349.02597,-1.176960784,0,0,1,2,1,0,2,2,0,0,0,0,50,50,0,4,0.064,0.02,3.2,0.038666667,0.022744963,0.032,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,985,5/8/2014 13:57,333,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter35-B13h55m12s08may2014-Channel1-20140508_135725.csv                ,35,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.02267-0.0-0.02533-0.344-0.0-0.06133-0.09333-0.19467-0.25867-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18375,17765.625,0.15,18046.875,17906.25,609.375,0,0,18056.25,152.6139431,18046.875,18070.3125,0.033722438,1.034300792,1.007853403,18046.875,18093.75,18140.625,140.625,0,0,0,0,0.0796875,0,0,0,-745.7386364,18339.08279,20525.56818,-16699.21875,-1.22913344,0,0,1,2,1,0,2,2,0,0,0,0,40,60,0,4,0.044,0.032,1.375,0.039333333,0.006429101,0.042,26.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,986,5/8/2014 13:57,709,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter36-B13h55m12s08may2014-Channel1-20140508_135726.csv                ,36,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.05467-0.0-0.02933-0.31467-0.0-0.09333-0.12533-0.12667-0.256-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18187.5,17812.5,0.171,18140.625,18187.5,375,0,0,18035.84559,100.1653762,18046.875,18000,0.020833333,1.021052632,0.99742268,17859.375,18046.875,17812.5,93.75,0,0,0,0,0.065625,0,0,0,532.6704545,9694.602273,11688.31169,-9161.931818,-1.275747508,0,0,1,2,1,0,2,2,0,0,0,0,42.85714286,57.14285714,0,4,0.074,0.011,6.727272727,0.043,0.031511903,0.044,23.39181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,987,5/8/2014 13:57,943,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter37-B13h55m12s08may2014-Channel1-20140508_135730.csv                ,37,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.05333-0.0-0.03733-0.26133-0.0-0.09067-0.14533-0.13733-0.27467-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18375,17906.25,0.151,18375,17953.125,468.75,0,0,18106.25,148.7250504,18046.875,18140.625,0.025839793,1.02617801,1.023498695,18000,18000,17906.25,164.0625,0,0,0,0,0.0140625,0,0,0,-2834.145022,11613.90693,12291.66667,-14448.05195,-0.850749064,0,0,1,2,1,0,2,2,0,0,0,0,37.5,62.5,0,4,0.052,0.022,2.363636364,0.032,0.017320508,0.022,26.49006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,988,5/8/2014 13:57,341,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter38-B13h55m12s08may2014-Channel1-20140508_135732.csv                ,38,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.07067-0.0-0.02-0.292-0.0-0.084-0.148-0.152-0.23333-)                                                                         ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18093.75,17671.875,0.181,17718.75,17812.5,421.875,0,0,17916.66667,128.1765499,17906.25,17882.8125,0.023591088,1.023872679,0.994736842,18000,18046.875,17906.25,210.9375,0,0,0,0,0.0328125,0,0,0,250.6684492,10277.40642,17897.72727,-9469.69697,-1.89,2,1,0,0,0,1,2,2,0,0,0,0,25,75,0,4,0.107,0.011,9.727272727,0.043,0.055425626,0.011,22.09944751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,989,5/8/2014 13:57,501,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter39-B13h55m12s08may2014-Channel1-20140508_135736.csv                ,39,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.05867-0.0-0.02667-0.31333-0.0-0.11867-0.112-0.13867-0.232-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18234.375,17906.25,0.16,18000,18000,328.125,0,0,18029.29688,105.3384612,18000,18070.3125,0.018158236,1.018324607,1,18093.75,17906.25,18187.5,117.1875,0,0,0,0,0.028125,0,0,0,31.56565657,9406.565657,14157.19697,-14062.5,-1.006734007,2,1,0,0,0,1,3,1,0,1,1,0,45.45454545,45.45454545,9.090909091,5,0.064,0.011,5.818181818,0.032,0.022992752,0.0265,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,990,5/8/2014 13:57,930,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter40-B13h55m12s08may2014-Channel1-20140508_135737.csv                ,40,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.064-0.0-0.03733-0.29733-0.0-0.08667-0.1-0.17867-0.236-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17578.125,0.161,17578.125,18140.625,703.125,0,0,18087.89063,191.270679,18140.625,17929.6875,0.039215686,1.04,0.968992248,18187.5,18281.25,18140.625,222.65625,0,0,0,0,0.0703125,0,0,0,3607.954545,16335.22727,21367.69481,-13636.36364,-1.566964286,2,1,0,2,1,0,2,1,0,0,0,0,50,50,0,3,0.043,0.011,3.909090909,0.027,0.022627417,0.027,18.63354037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,991,5/8/2014 13:57,703,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter41-B13h55m12s08may2014-Channel1-20140508_135740.csv                ,41,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.08933-0.0-0.04933-0.31733-0.0-0.116-0.12667-0.112-0.18933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17812.5,0.203,18281.25,18000,468.75,0,0,18086.71875,121.9271776,18117.1875,18046.875,0.025974026,1.026315789,1.015625,17953.125,17812.5,18093.75,140.625,0,0,0,0,0.103125,0,0,0,-1356.907895,10799.19258,14950.28409,-9623.579545,-1.553505535,0,0,1,2,1,0,1,1,0,0,0,0,12.5,87.5,0,2,0.02,0.02,1,0.02,0,0.02,9.852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,992,5/8/2014 13:57,927,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter42-B13h55m12s08may2014-Channel1-20140508_135744.csv                ,42,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.11467-0.0-0.03333-0.24667-0.0-0.10267-0.12533-0.15067-0.22667-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17765.625,0.161,17765.625,18187.5,515.625,0,0,18043.94531,157.3108518,18070.3125,18023.4375,0.028608583,1.029023747,0.976804124,18140.625,18093.75,17953.125,199.21875,0,0,0,0,0.0421875,0,0,0,2547.348485,9195.075758,14678.0303,-9971.590909,-1.471984805,2,1,0,2,1,0,2,1,0,0,0,0,60,40,0,3,0.032,0.032,1,0.032,0,0.032,18.63354037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,993,5/8/2014 13:57,294,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter43-B13h55m12s08may2014-Channel1-20140508_135746.csv                ,43,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.03867-0.0-0.016-0.34133-0.0-0.09733-0.108-0.16933-0.22933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18234.375,17718.75,0.159,17953.125,18234.375,515.625,0,0,18070.3125,142.1789146,18093.75,17976.5625,0.028683181,1.029100529,0.984575835,18234.375,18093.75,17718.75,199.21875,0,0,0,0,0.05625,0,0,0,1636.679293,13568.49747,12670.98064,-22372.15909,-0.566372722,2,1,0,2,1,0,3,2,0,0,0,0,75,25,0,5,0.063,0.01,6.3,0.0295,0.023101227,0.0225,31.44654088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,994,5/8/2014 13:57,655,5/8/2014 9:57,8/4/2023 13:56,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter44-B13h55m12s08may2014-Channel1-20140508_135754.csv                ,44,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.20933-0.0-0.048-0.14533-0.0-0.14-0.19867-0.04267-0.216-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17812.5,0.192,18046.875,18140.625,515.625,0,0,18059.21053,116.7618366,18046.875,18070.3125,0.028534371,1.028947368,0.994832041,18000,18000,17953.125,140.625,0,0,0,0,0.0328125,0,0,0,449.8106061,9824.810606,15411.93182,-10546.875,-1.461279461,0,0,1,0,0,1,1,1,1,1,1,1,33.33333333,50,16.66666667,2,0.063,0.063,1,0.063,0,0.063,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
